"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
0.220347441524381,-1.20860344319148,4.0804728567969,-0.296192006565683,0.767083452952653,NA,"0610005C13Rik"
0.146252248351769,0.71494990845101,4.0804728567969,0.175212514221264,0.860912651512443,NA,"0610006L08Rik"
11.1533214211653,1.20410499042933,0.889899832960171,1.3530792408669,0.176030316756401,0.34993390944647,"0610009E02Rik"
133.425092202151,1.07704599030045,0.356081861433551,3.02471455851294,0.0024886788062036,0.0150334976050056,"0610009L18Rik"
1312.12046105405,0.879526651535052,0.255374554720517,3.44406533570899,0.000573037208873125,0.00470147408103362,"0610010K14Rik"
3.40532048471534,-0.762891020251279,1.6565915838934,-0.460518469168059,0.645144117790368,NA,"0610025J13Rik"
332.25213052949,-0.236007601144475,0.273221372565894,-0.86379626501421,0.387699819997917,0.58599328094241,"0610030E20Rik"
0,NA,NA,NA,NA,NA,"0610031O16Rik"
2.36668514675848,-0.465253500098291,1.88170501278238,-0.247251028688256,0.804713955740761,NA,"0610038B21Rik"
0.876882801540845,-2.10648262056653,3.30709178493864,-0.636959225068987,0.524151403551924,NA,"0610039H22Rik"
1.09743709467844,-2.54858927482017,3.0494449168149,-0.835755143753223,0.403292665982088,NA,"0610039K10Rik"
63.5005667199673,1.07769090912181,0.429842149917484,2.50717829633202,0.0121699306597419,0.0508901157338472,"0610040B10Rik"
12.5188082628333,0.0505663117702048,0.821544418630039,0.0615503077174163,0.950920950556445,0.976982648848388,"0610040F04Rik"
96.6155162819288,-1.27601258027015,0.436127212973413,-2.92578069497337,0.00343593055298438,0.0192424533110163,"0610040J01Rik"
41.5463503297031,1.08853972537702,0.54454632149654,1.99898462702945,0.0456100172164481,0.135928158653539,"0610042G04Rik"
0.640418362683713,1.24777599609654,3.7246729962983,0.335002830405951,0.737622951112583,NA,"0610043K17Rik"
0,NA,NA,NA,NA,NA,"1100001I12Rik"
96.4235227732064,-0.657097874825462,0.386177292697798,-1.70154456838992,0.0888407762672571,0.219094116710247,"1110002E22Rik"
3.06623789631348,1.89074124818113,1.71592399235125,1.10187937030377,0.270514118373962,NA,"1110002J07Rik"
1029.66097864329,0.792935781202282,0.276368698631742,2.86912296916396,0.00411611737565826,0.0220563385516674,"1110002L01Rik"
31.0131359217003,0.934500531494493,0.692654822785443,1.34915761899483,0.177286344280135,0.351495753334536,"1110002O04Rik"
7341.73846106707,0.523892987480867,0.243107678047168,2.15498330488443,0.0311631406905754,0.101794432877521,"1110004F10Rik"
15.002715758023,1.09444091362603,0.830341601948403,1.31806103784023,0.187483215949874,0.365310733143643,"1110006O24Rik"
7.64203221756335,-0.981008430676611,1.04297248677977,-0.940588983037821,0.346915529827012,0.546022819433739,"1110015O18Rik"
252.602977781086,0.683028634558529,0.321561525906856,2.12409936988661,0.0336618351968227,0.108086998644873,"1110018N20Rik"
69.7917370468588,-0.45762088265149,0.399710813488029,-1.14487991620271,0.252258904601784,0.446576197219721,"1110019D14Rik"
23.3117931655933,0.632585883044115,0.618212904078206,1.02324923803935,0.306190017916399,0.504967169777527,"1110020A21Rik"
0,NA,NA,NA,NA,NA,"1110025L11Rik"
4.96758276570375,1.98054105746885,1.50989100792085,1.31171127391247,0.189617571403739,NA,"1110025M09Rik"
0.746335755562767,1.57168660238602,3.50699665857718,0.448157427963923,0.654039584581129,NA,"1110028F11Rik"
0,NA,NA,NA,NA,NA,"1110028F18Rik"
650.317279985507,0.385611988609727,0.25462049724675,1.51445776274655,0.129909778580744,0.285111585761826,"1110032F04Rik"
0,NA,NA,NA,NA,NA,"1110036E04Rik"
202.465813541881,1.11099367825541,0.356925993329594,3.11267237191519,0.00185401710464222,0.0118714019178001,"1110038B12Rik"
919.245019330413,0.649533517151135,0.238928793961298,2.71852339930343,0.00655740174612957,0.0316403014035065,"1110038F14Rik"
195.05959098815,0.576488695764261,0.329919618660791,1.74736106359586,0.0805747269922231,0.20454461834473,"1110046J04Rik"
0,NA,NA,NA,NA,NA,"1110057P08Rik"
0,NA,NA,NA,NA,NA,"1110058D11Rik"
1501.31717102491,0.374804969433274,0.292897064961193,1.27964740610471,0.200669169354458,0.382233534998773,"1110059E24Rik"
704.895481389816,0.999134131035574,0.2835883804935,3.52318430429655,0.000426394737045781,0.00372188694377449,"1110059G10Rik"
1349.8458278365,0.872246294015282,0.245899988538268,3.5471587420572,0.00038940987946796,0.00347812061168221,"1110065P20Rik"
64.1631893094078,0.718174160257486,0.449215639435904,1.5987292008785,0.10988078632309,0.253696176970215,"1190005I06Rik"
0,NA,NA,NA,NA,NA,"1190028D05Rik"
365.067424595609,0.803777797596111,0.293101201797536,2.7423217396131,0.00610065531166531,0.029984996715461,"1300002E11Rik"
49.9414533126396,-0.397087054507253,0.472722176792701,-0.840000901166487,0.400907881248196,0.597497328418348,"1500002C15Rik"
13.9802248583614,0.141108863522703,0.904721670302434,0.155969364009522,0.876057169630675,0.937139767226897,"1500002F19Rik"
3435.26965398514,-0.736748364225391,0.303366913761534,-2.42857190683794,0.0151584188841515,0.0599352386876668,"1500004A13Rik"
977.118428130838,0.389166276020793,0.282940511957444,1.37543497510645,0.1689966320727,0.340098136919195,"1500009L16Rik"
9309.831266474,0.555882722725847,0.272462695574216,2.04021589654438,0.0413288271332534,0.126017088513244,"1500011B03Rik"
22.246529538627,0.501403916463803,0.65854627779369,0.761379926318381,0.446430173713464,0.641358952703538,"1500012K07Rik"
164.424263875234,0.626403371521363,0.342342093290466,1.82975854795011,0.0672860517513319,0.180492871396969,"1500015A07Rik"
1.69066361661044,0.624488165486949,2.17684352658267,0.286877838421076,0.774205859963514,NA,"1500015L24Rik"
119.295906760117,1.26115233399251,0.521104633398643,2.42015183355266,0.0155140278184506,0.0607122166537008,"1500026H17Rik"
41.5167627013162,-0.31200414801341,0.619515784437801,-0.503625824960293,0.614524341373807,0.775673784447801,"1500035N22Rik"
0.781363122563686,-0.751462359060022,3.4408053215117,-0.218397232288013,0.827119621809633,NA,"1600002D24Rik"
0.380015000815912,-2.15856982466225,4.03399258126293,-0.535095139908874,0.592584070483444,NA,"1600010M07Rik"
236.684976416031,-0.431376699262737,0.334938660174521,-1.28792746420484,0.197771214125814,0.378470627971241,"1600012H06Rik"
0,NA,NA,NA,NA,NA,"1600012P17Rik"
1684.54825516192,-0.403340274267469,0.246702419827728,-1.63492629926014,0.102064498553089,0.241112589772081,"1600014C10Rik"
0.616702838551857,2.62052813599273,3.72409348240492,0.70366873129631,0.481639097470407,NA,"1600014C23Rik"
2.53238174977455,3.6002469196567,2.10810843677292,1.70780916999125,0.0876717570225106,NA,"1600015H23Rik"
0,NA,NA,NA,NA,NA,"1600019K03Rik"
